,0,1,2,3
0,37.0,3,19.056048393906156,15205.620000000015
0,37.0,2,22.30383449889603,10798.259999999998
0,37.0,5,20.112912267873703,14584.17999999999
0,37.0,4,21.393980335730763,13062.06
0,37.0,6,18.963614127259984,12425.400000000001
0,37.0,8,20.416748999634347,14216.780000000013
0,37.0,7,21.9904263003729,19292.420000000006
0,37.0,9,20.368382753885886,17474.16000000001
0,37.0,11,21.74725521484408,14395.42000000001
0,37.0,10,22.993373192133586,16953.86
0,37.0,12,22.338169491264814,17979.660000000003
0,37.0,15,28.41957095682687,14414.240000000005
0,37.0,16,8.614684369346637,16218.939999999995
0,37.0,13,20.196671944372067,11810.3
0,37.0,18,20.123115364046253,15518.740000000016
0,37.0,14,22.99215668275162,18363.000000000007
0,37.0,17,30.225291750379135,14111.619999999992
0,37.0,19,26.849084712636458,16132.32
0,37.0,21,20.551703415398137,14676.400000000001
0,37.0,20,27.055925275688068,18170.159999999996
0,37.0,22,20.57789339565207,17803.060000000005
0,37.0,23,14.516826971760016,20196.060000000005
0,37.0,24,9.030851652400155,15786.02
0,37.0,25,12.445305127091705,16423.339999999997
0,37.0,26,11.889349510334432,17579.14
0,37.0,27,8.50106924653519,15605.5
0,37.0,28,5.143823950155639,23694.060000000005
0,37.0,30,3.5137518908595666,20603.839999999997
0,37.0,31,3.7919775577029218,20989.800000000003
0,37.0,29,0.0,22858.0
0,37.0,33,0.0,19065.0
0,38.0,0,25.60706680707871,12652.720000000008
0,38.0,1,23.28412100308002,16568.219999999994
0,38.0,3,19.321431546569862,15032.800000000016
0,38.0,2,22.871997860878473,10580.179999999997
0,38.0,5,20.335536004657563,14403.319999999989
0,38.0,4,20.54358060444489,12917.58
0,38.0,6,19.413858667259387,12245.740000000002
0,38.0,8,21.09586809025219,14012.560000000012
0,38.0,7,21.686480409558836,19117.90000000001
0,38.0,9,20.15581676570007,17310.000000000007
0,38.0,11,21.50616435618624,14220.66000000001
0,38.0,10,21.92279868602129,16807.559999999998
0,38.0,12,22.521167121452123,17779.820000000007
0,38.0,15,28.861786487983267,14140.280000000006
0,38.0,16,8.199158865913327,16156.639999999996
0,38.0,13,20.758083720532888,11613.739999999998
0,38.0,18,20.381582944703705,15333.480000000018
0,38.0,14,22.046479724796036,18210.960000000006
0,38.0,17,31.02262559578218,13796.499999999993
0,38.0,19,26.239125135565907,15928.86
0,38.0,21,20.68706801124534,14493.760000000002
0,38.0,20,29.421594403428035,17798.1
0,38.0,22,22.16717642971781,17555.22000000001
0,38.0,23,16.53996331093367,20002.680000000008
0,38.0,24,8.599115943858918,15720.900000000001
0,38.0,25,14.433993495535105,16255.619999999995
0,38.0,26,13.239209640515035,17439.08
0,38.0,27,11.096027025720105,15469.220000000001
0,38.0,28,7.316998012759723,23610.000000000007
0,38.0,30,5.527853627968579,20542.059999999998
0,38.0,31,5.50587450771127,20930.18
0,38.0,29,2.5927634523715826,22830.739999999998
0,38.0,33,2.3604741568211467,19040.64
0,38.0,32,0.0,20500.0
0,39.0,0,25.05727446763548,12460.320000000007
0,39.0,1,23.678476482754434,16348.879999999996
0,39.0,3,18.87613621538511,14887.280000000015
0,39.0,2,23.081480012497632,10374.019999999997
0,39.0,5,19.72306998580106,14256.71999999999
0,39.0,4,20.637629707374312,12738.4
0,39.0,6,19.512312847828774,12076.720000000001
0,39.0,8,20.826425606281838,13844.620000000014
0,39.0,7,21.504721139138535,18940.94000000001
0,39.0,9,19.260540946654576,17176.72000000001
0,39.0,11,21.332044563517158,14044.94000000001
0,39.0,10,22.311152723858473,16601.86
0,39.0,12,22.405887657959788,17592.40000000001
0,39.0,15,28.699354983522284,13897.580000000005
0,39.0,16,7.903880026379179,16094.919999999995
0,39.0,13,20.71882728015044,11438.539999999997
0,39.0,18,20.627948929046696,15146.22000000002
0,39.0,14,22.457761345763238,18002.960000000006
0,39.0,17,30.22979623746057,13572.539999999994
0,39.0,19,26.37892356878313,15690.080000000002
0,39.0,21,21.15795872125926,14296.320000000003
0,39.0,20,30.839895513677046,17451.86
0,39.0,22,23.882037423178563,17282.240000000005
0,39.0,23,18.306423328118395,19794.780000000006
0,39.0,24,8.95155646411847,15641.0
0,39.0,25,16.79747362029739,16040.419999999995
0,39.0,26,14.730172213120385,17279.4
0,39.0,27,13.141698939329943,15316.580000000002
0,39.0,28,8.95336096312385,23512.58000000001
0,39.0,30,5.9380506050975495,20488.68
0,39.0,31,7.353594986721875,20848.480000000003
0,39.0,29,4.644913624343463,22779.46
0,39.0,33,4.133916949410923,18996.46
0,39.0,32,2.3360625170636924,20475.940000000002
0,39.0,34,0.0,16195.0
0,40.0,0,25.652353921344087,12212.680000000008
0,40.0,1,22.920114384041028,16182.599999999997
0,40.0,3,19.195240666559027,14713.960000000015
0,40.0,2,22.244885832130674,10216.099999999999
0,40.0,5,20.3493480071972,14061.959999999992
0,40.0,4,20.75057662348978,12557.480000000001
0,40.0,6,18.53789033522951,11951.380000000001
0,40.0,8,20.133032250002238,13697.600000000013
0,40.0,7,21.599623123928875,18752.90000000001
0,40.0,9,19.435737267381114,17005.860000000008
0,40.0,11,20.91413138048276,13881.020000000011
0,40.0,10,21.774950798624296,16435.840000000004
0,40.0,12,21.910156237351657,17423.860000000008
0,40.0,15,29.57207604095406,13594.900000000005
0,40.0,16,8.90253819008502,16006.359999999993
0,40.0,13,21.109040367724084,11244.459999999995
0,40.0,18,21.268406417806116,14941.700000000019
0,40.0,14,22.323673100542756,17817.000000000007
0,40.0,17,29.826081168078115,13330.519999999993
0,40.0,19,26.725017087186487,15442.580000000002
0,40.0,21,21.535572952224523,14096.500000000004
0,40.0,20,33.23883575389628,17021.840000000004
0,40.0,22,22.154484831669677,17160.660000000003
0,40.0,23,13.806423328118395,19794.780000000006
0,40.0,24,9.193432940702472,15560.599999999999
0,40.0,25,18.700347046204847,15807.119999999995
0,40.0,26,16.69602941968478,17085.560000000005
0,40.0,27,15.191289334907195,15139.060000000001
0,40.0,28,11.011213852348737,23385.380000000012
0,40.0,30,5.849123434323581,20440.96
0,40.0,31,9.100469131348657,20745.280000000006
0,40.0,29,6.19789365134202,22713.519999999997
0,40.0,33,5.97414553735871,18930.879999999997
0,40.0,32,4.036775493714959,20433.160000000003
0,40.0,34,0.5554093205833651,16190.119999999999
0,40.0,36,0.0,17198.0
0,41.0,0,25.9020193958865,11977.640000000007
0,41.0,1,22.370253530057962,16012.479999999998
0,41.0,3,18.829760010638335,14566.180000000017
0,41.0,2,22.622183636146364,10007.399999999998
0,41.0,5,19.99265689466492,13904.199999999993
0,41.0,4,21.10270336645905,12364.820000000002
0,41.0,6,19.450012776429116,11756.48
0,41.0,8,20.04934991111636,13529.880000000012
0,41.0,7,21.195033762929935,18586.920000000006
0,41.0,9,19.644664434029323,16831.90000000001
0,41.0,11,21.539562253076767,13674.180000000011
0,41.0,10,20.838287897758953,16292.260000000002
0,41.0,12,21.040099043299136,17276.380000000005
0,41.0,15,29.079160849266415,13365.280000000006
0,41.0,16,8.794454672445122,15934.699999999993
0,41.0,13,20.173306510508702,11105.839999999997
0,41.0,18,20.983651929025953,14770.300000000017
0,41.0,14,22.32624189074292,17625.780000000006
0,41.0,17,30.04566610887111,13054.819999999992
0,41.0,19,27.236668589666287,15182.34
0,41.0,21,20.51942267709563,13956.300000000003
0,41.0,20,33.39286639233919,16709.4
0,41.0,22,22.547871154115846,16952.460000000006
0,41.0,23,9.306423328118395,19794.780000000006
0,41.0,24,9.69025945174187,15471.719999999998
0,41.0,25,21.11575675345958,15543.979999999996
0,41.0,26,18.919338728464208,16855.780000000006
0,41.0,27,16.534204614558256,14963.04
0,41.0,28,13.504371712799184,23219.740000000013
0,41.0,30,5.415407129071417,20400.159999999996
0,41.0,31,11.283561894157904,20612.860000000008
0,41.0,29,7.7703270945698035,22630.039999999994
0,41.0,33,8.562451921985486,18827.339999999997
0,41.0,32,5.903041844326072,20367.86
0,41.0,34,3.0014673759460293,16157.759999999998
0,41.0,36,2.308579983026721,17174.28
0,41.0,38,0.0,21800.0
0,42.0,0,25.176335846979683,11792.120000000006
0,42.0,1,19.247720150143724,15960.359999999999
0,42.0,3,19.21558470095514,14390.460000000015
0,42.0,2,22.04026765317074,9840.96
0,42.0,5,20.368036032685715,13717.859999999993
0,42.0,4,21.51534548213955,12166.000000000002
0,42.0,6,19.270633803854047,11598.779999999999
0,42.0,8,19.678373292114394,13375.220000000012
0,42.0,7,21.692747707641654,18383.280000000006
0,42.0,9,19.78913302401786,16658.76000000001
0,42.0,11,21.931830841540542,13472.040000000012
0,42.0,10,21.292634880135946,16094.120000000003
0,42.0,12,20.657628893867738,17114.060000000005
0,42.0,15,29.09245790925874,13110.260000000006
0,42.0,16,9.156958657108758,15852.779999999995
0,42.0,13,20.485831808326477,10920.539999999997
0,42.0,18,20.529383865351274,14611.560000000016
0,42.0,14,21.971007967629948,17451.360000000008
0,42.0,17,29.820336941009618,12804.819999999992
0,42.0,19,27.039076040128045,14956.66
0,42.0,21,21.072721085726865,13744.980000000003
0,42.0,20,34.359300633471996,16346.800000000003
0,42.0,22,21.99632711777215,16785.44000000001
0,42.0,23,4.806423328118395,19794.780000000006
0,42.0,24,8.83227171492442,15411.719999999998
0,42.0,25,23.601779734320015,15245.059999999998
0,42.0,26,20.767983595631087,16614.240000000005
0,42.0,27,18.582783189881592,14743.86
0,42.0,28,15.48671221130062,23040.12000000001
0,42.0,30,5.256525540604951,20357.939999999995
0,42.0,31,12.710863977530973,20476.960000000006
0,42.0,29,9.219752364722082,22532.079999999994
0,42.0,33,10.320043750177138,18712.759999999995
0,42.0,32,8.423346035368741,20266.739999999998
0,42.0,34,5.448477628780327,16094.8
0,42.0,36,3.891752146068029,17133.58
0,42.0,38,1.685018903622404,21783.58
0,42.0,35,0.0,15539.0
0,43.0,0,25.259444942555902,11570.400000000005
0,43.0,1,14.747720150143724,15960.359999999999
0,43.0,3,18.971106216269607,14237.460000000015
0,43.0,2,21.8681052583165,9660.46
0,43.0,5,20.301310095292223,13547.399999999994
0,43.0,4,20.262347912097052,12038.380000000003
0,43.0,6,19.36835830082307,11431.099999999999
0,43.0,8,20.957665397211883,13151.98000000001
0,43.0,7,21.478452014969633,18207.72000000001
0,43.0,9,20.274087346450028,16469.600000000006
0,43.0,11,21.259495152933706,13313.680000000011
0,43.0,10,19.903253766672957,15973.840000000004
0,43.0,12,21.33195657105263,16907.780000000006
0,43.0,15,28.841856665192832,12870.760000000006
0,43.0,16,8.159475546774033,15799.619999999995
0,43.0,13,20.639075878592852,10739.339999999997
0,43.0,18,20.907900145187458,14419.840000000015
0,43.0,14,22.53664545335948,17236.76000000001
0,43.0,17,30.06100949855451,12528.599999999991
0,43.0,19,26.320862103837342,14760.720000000001
0,43.0,21,21.47745463674108,13544.160000000003
0,43.0,20,34.59952174404038,16023.620000000003
0,43.0,22,22.13998938320422,16590.66000000001
0,43.0,23,0.33586020772226666,19794.780000000006
0,43.0,24,9.076878382099379,15332.3
0,43.0,25,25.52093871445396,14941.859999999997
0,43.0,26,23.0838053281419,16329.260000000004
0,43.0,27,20.203972737980077,14518.060000000001
0,43.0,28,17.51922371941619,22834.52000000001
0,43.0,30,6.063983451152915,20299.719999999994
0,43.0,31,14.978428462101148,20293.020000000004
0,43.0,29,10.857861165120267,22413.219999999994
0,43.0,33,12.689690938778222,18559.759999999995
0,43.0,32,10.026768293092028,20154.72
0,43.0,34,7.688103573070638,16005.619999999999
0,43.0,36,5.238169354852289,17079.54
0,43.0,38,3.986633537430317,21739.32
0,43.0,35,1.3963570424355567,15525.740000000002
0,43.0,37,0.0,22369.0
0,44.0,0,25.641757810951724,11327.920000000006
0,44.0,1,10.247720150143724,15960.359999999999
0,44.0,3,19.299446422052632,14062.800000000016
0,44.0,2,23.00883882091264,9419.279999999999
0,44.0,5,19.791043653626634,13396.639999999996
0,44.0,4,20.65328982366033,11848.680000000002
0,44.0,6,18.599884784441723,11298.439999999999
0,44.0,8,20.158613464482052,13008.540000000012
0,44.0,7,21.95486003539988,18002.26000000001
0,44.0,9,19.231359870231312,16341.560000000005
0,44.0,11,21.20238871218655,13134.16000000001
0,44.0,10,21.17527388556075,15748.480000000003
0,44.0,12,20.837884105756114,16748.020000000004
0,44.0,15,28.32565061632144,12648.920000000006
0,44.0,16,9.035726773367774,15711.419999999995
0,44.0,13,20.80485681451828,10556.099999999995
0,44.0,18,20.63444381179609,14253.740000000016
0,44.0,14,22.383190466097105,17051.100000000006
0,44.0,17,31.091015321257753,12200.69999999999
0,44.0,19,26.677161870409535,14512.760000000002
0,44.0,21,20.669335311121888,13394.400000000005
0,44.0,20,34.40412077600935,15727.180000000004
0,44.0,22,22.79011172730227,16370.380000000012
0,44.0,23,0.043704747435137484,19794.500000000007
0,44.0,24,8.796490678024997,15263.279999999999
0,44.0,25,27.993922618730004,14584.059999999998
0,44.0,26,22.588161064796314,16155.140000000005
0,44.0,27,21.935558395413686,14268.02
0,44.0,28,17.301936348554683,22694.48000000001
0,44.0,30,6.075640914143759,20249.079999999994
0,44.0,31,16.472101638279856,20106.320000000007
0,44.0,29,12.579141045385041,22273.339999999997
0,44.0,33,14.456521442439406,18397.239999999998
0,44.0,32,11.859303328627721,20021.14
0,44.0,34,9.17124830535593,15907.759999999998
0,44.0,36,7.197311318665743,16998.800000000003
0,44.0,38,5.922443312522956,21673.379999999997
0,44.0,35,2.807825827621855,15497.36
0,44.0,37,2.082297238986939,22348.019999999997
0,44.0,42,0.0,19574.0
0,44.0,43,0.0,15926.0
0,45.0,0,25.326119135015226,11123.040000000005
0,45.0,1,5.747720150143724,15960.359999999999
0,45.0,3,19.686463507176438,13882.600000000015
0,45.0,2,22.590478066111682,9242.079999999998
0,45.0,5,19.387879840199542,13245.479999999996
0,45.0,4,21.46848156755574,11634.760000000004
0,45.0,6,18.43106667246791,11147.579999999998
0,45.0,8,19.54492474197678,12863.32000000001
0,45.0,7,21.136471106484503,17852.100000000006
0,45.0,9,19.878295550157848,16150.840000000004
0,45.0,11,20.869922199617324,12966.500000000011
0,45.0,10,20.053790174724526,15617.500000000004
0,45.0,12,19.781422392325158,16616.560000000005
0,45.0,15,28.99211914686552,12362.580000000005
0,45.0,16,8.37014446910615,15651.619999999995
0,45.0,13,20.212884212848444,10404.839999999997
0,45.0,18,20.11070363591746,14100.020000000015
0,45.0,14,22.228612703114294,16866.860000000008
0,45.0,17,31.047336396723285,11929.459999999988
0,45.0,19,27.264418639407292,14247.980000000003
0,45.0,21,21.058720139536657,13197.940000000006
0,45.0,20,33.74587422874624,15465.080000000005
0,45.0,22,22.575695969106008,16185.400000000012
0,45.0,23,0.019178600907003233,19794.340000000004
0,45.0,24,8.513875933803204,15196.539999999997
0,45.0,25,30.05770514307079,14217.64
0,45.0,26,22.648275679717933,15958.760000000004
0,45.0,27,24.11105285491795,13974.779999999999
0,45.0,28,12.801936348554683,22694.48000000001
0,45.0,30,5.841340107374589,20202.939999999995
0,45.0,31,17.77237991546281,19903.08000000001
0,45.0,29,14.508028333145194,22106.659999999996
0,45.0,33,16.956955760368146,18186.759999999995
0,45.0,32,13.163563754665665,19881.9
0,45.0,34,11.119050981709533,15781.0
0,45.0,36,9.295973614067771,16891.660000000003
0,45.0,38,7.395878750318662,21594.92
0,45.0,35,4.412455444340594,15450.8
0,45.0,37,3.563360792235471,22311.28
0,45.0,42,2.5592170916264876,19547.160000000003
0,45.0,43,1.5523679572157563,15911.060000000001
0,45.0,41,0.0,16102.0
0,46.0,0,25.791457424962474,10873.920000000006
0,46.0,1,1.3441815160369437,15960.359999999999
0,46.0,3,19.539950236799257,13721.480000000016
0,46.0,2,22.9166499640455,9032.859999999997
0,46.0,5,20.47438737748534,13033.999999999996
0,46.0,4,21.387127932703756,11454.160000000005
0,46.0,6,18.314646762200915,10996.059999999998
0,46.0,8,19.36568830394282,12704.860000000011
0,46.0,7,21.659880791394944,17647.920000000006
0,46.0,9,19.190280448517363,16010.920000000006
0,46.0,11,20.90613250856306,12786.92000000001
0,46.0,10,19.253420935496074,15480.940000000002
0,46.0,12,20.799025570617278,16403.9
0,46.0,15,29.050552002859916,12105.580000000005
0,46.0,16,7.901536391537215,15592.379999999994
0,46.0,13,20.452604813249494,10222.299999999996
0,46.0,18,21.218079936693837,13879.760000000017
0,46.0,14,21.967273319472106,16688.960000000006
0,46.0,17,30.1111085769108,11714.099999999988
0,46.0,19,26.526490445879087,14052.080000000002
0,46.0,21,20.44823803597281,13045.480000000007
0,46.0,20,33.7750448542401,15162.420000000006
0,46.0,22,22.995819732860973,15971.860000000011
0,46.0,23,0.002384450557944537,19794.300000000003
0,46.0,24,9.498944478385669,15102.119999999999
0,46.0,25,27.227207690759066,14119.82
0,46.0,26,23.14352421543577,15739.520000000002
0,46.0,27,22.86259436006249,13828.919999999998
0,46.0,28,8.37177652912587,22694.48000000001
0,46.0,30,5.152903490161287,20166.619999999995
0,46.0,31,19.28521529748105,19691.12000000001
0,46.0,29,16.18690939364024,21926.039999999994
0,46.0,33,18.873863036790866,17967.77999999999
0,46.0,32,15.316350967600009,19693.72
0,46.0,34,12.640716457436591,15644.14
0,46.0,36,10.727651004097424,16777.5
0,46.0,38,9.836585273919628,21473.879999999997
0,46.0,35,6.789565182826482,15371.54
0,46.0,37,5.856717181717976,22244.119999999995
0,46.0,42,4.034089043992571,19505.280000000006
0,46.0,43,2.904589966265485,15881.800000000003
0,46.0,41,2.034655067770206,16081.580000000002
0,46.0,39,0.0,19802.0
0,47.0,0,25.20590157347969,10681.700000000004
0,47.0,1,0.11301560728741714,15960.359999999999
0,47.0,3,18.939625149923437,13580.540000000017
0,47.0,2,22.454614654801553,8858.519999999997
0,47.0,5,20.435525102828336,12861.379999999997
0,47.0,4,21.23131686228577,11278.640000000005
0,47.0,6,18.82690819391171,10820.059999999998
0,47.0,8,20.286012510829195,12500.920000000013
0,47.0,7,21.374312588735457,17475.940000000002
0,47.0,9,19.91731212766615,15817.160000000007
0,47.0,11,21.169579199776237,12595.94000000001
0,47.0,10,20.139517214514502,15279.720000000001
0,47.0,12,19.34600832413538,16289.580000000002
0,47.0,15,27.66728653773861,11931.920000000006
0,47.0,16,8.599317707518626,15510.879999999994
0,47.0,13,20.794834969802473,10033.019999999997
0,47.0,18,20.22534055188619,13742.340000000018
0,47.0,14,22.443303231243615,16478.680000000008
0,47.0,17,30.922641070801063,11399.359999999986
0,47.0,19,26.5200204325158,13822.420000000002
0,47.0,21,21.134432126727535,12837.960000000006
0,47.0,20,33.99980357473118,14846.500000000007
0,47.0,22,22.724713781953167,15787.720000000012
0,47.0,23,0.0007196777805373691,19794.280000000006
0,47.0,24,8.921551457160671,15036.86
0,47.0,25,24.736526924816374,14017.36
0,47.0,26,22.71237492789065,15559.160000000002
0,47.0,27,23.22002221741305,13615.539999999997
0,47.0,28,4.057268490273508,22694.48000000001
0,47.0,30,5.126415003018217,20124.28
0,47.0,31,21.67294767412823,19420.84000000001
0,47.0,29,14.550486569930598,21846.659999999996
0,47.0,33,21.0874521588441,17712.219999999994
0,47.0,32,17.310980338603258,19481.880000000005
0,47.0,34,14.36334323210156,15483.66
0,47.0,36,12.207584625366144,16646.260000000002
0,47.0,38,11.37857937309891,21350.759999999995
0,47.0,35,8.69558217190206,15273.82
0,47.0,37,8.214209301071241,22147.319999999992
0,47.0,42,6.110204244661144,19436.26000000001
0,47.0,43,5.313125698501244,15820.720000000001
0,47.0,41,3.5955398465771458,16044.220000000001
0,47.0,39,1.487166777974926,19787.760000000002
0,47.0,44,0.0,20527.0
0,47.0,45,0.0,22267.0
0,48.0,0,25.760351770299067,10434.360000000004
0,48.0,1,0.05257501661257073,15959.92
0,48.0,3,18.83430097699637,13424.180000000017
0,48.0,2,22.32139697702485,8672.379999999997
0,48.0,5,19.957347661171745,12708.139999999996
0,48.0,4,20.69539712370157,11121.500000000005
0,48.0,6,19.009118829584963,10652.839999999997
0,48.0,8,20.096653666741577,12336.520000000011
0,48.0,7,21.708162508881625,17276.920000000006
0,48.0,9,19.909449417784412,15648.080000000005
0,48.0,11,21.79200834467094,12386.78000000001
0,48.0,10,20.236727777808426,15104.100000000002
0,48.0,12,20.357094023710644,16081.86
0,48.0,15,27.664339393223983,11691.260000000006
0,48.0,16,8.711601770228285,15436.619999999995
0,48.0,13,21.02642738831201,9845.439999999995
0,48.0,18,21.130200404397627,13527.24000000002
0,48.0,14,20.466021261273998,16377.000000000007
0,48.0,17,30.665391488940685,11142.919999999987
0,48.0,19,26.491714326317222,13594.02
0,48.0,21,21.620964059146704,12635.420000000006
0,48.0,20,34.16139839221591,14532.340000000007
0,48.0,22,22.469032597110917,15605.280000000013
0,48.0,23,0.00032025107673397293,19794.26000000001
0,48.0,24,9.114886767274287,14957.880000000001
0,48.0,25,20.236526924816374,14017.36
0,48.0,26,22.372217728076667,15379.94
0,48.0,27,23.4325753117405,13405.819999999996
0,48.0,28,0.18293740221490684,22694.48000000001
0,48.0,30,6.127598761182043,20063.699999999997
0,48.0,31,23.548913610773166,19146.000000000015
0,48.0,29,11.590980603534137,21815.879999999997
0,48.0,33,23.40503558183555,17423.05999999999
0,48.0,32,18.906774995126764,19260.280000000006
0,48.0,34,16.048378490120903,15304.54
0,48.0,36,13.830885314475744,16493.96
0,48.0,38,13.738630989473313,21184.039999999994
0,48.0,35,10.778257500380278,15149.060000000001
0,48.0,37,9.523562833550386,22047.999999999993
0,48.0,42,6.310841021092294,19381.66000000001
0,48.0,43,7.6716511374572285,15730.66
0,48.0,41,5.418033589914837,15985.14
0,48.0,39,3.2968711534747857,19752.980000000003
0,48.0,44,2.550363814760931,20500.28
0,48.0,45,2.5782329063629734,22239.92
0,49.0,0,25.25439563297904,10238.380000000005
0,49.0,1,0.016783922059587997,15959.78
0,49.0,3,19.24133078982594,13247.580000000018
0,49.0,2,22.78673411466996,8458.919999999998
0,49.0,5,19.119630008918396,12573.859999999997
0,49.0,4,21.0305370858942,10930.140000000005
0,49.0,6,18.467282363666506,10513.699999999997
0,49.0,8,19.713362733298396,12182.000000000011
0,49.0,7,21.836489511281226,17084.460000000006
0,49.0,9,19.4246033811826,15499.460000000006
0,49.0,11,21.88044911076333,12196.48000000001
0,49.0,10,20.073233322329013,14938.940000000002
0,49.0,12,20.527013739421374,15901.04
0,49.0,15,25.92504789091584,11546.700000000004
0,49.0,16,8.36055753233521,15372.099999999995
0,49.0,13,20.75209553381865,9678.359999999993
0,49.0,18,20.145898997321208,13389.480000000021
0,49.0,14,21.715921665406803,16146.280000000006
0,49.0,17,29.825108280018203,10924.379999999986
0,49.0,19,27.068434236014063,13332.439999999999
0,49.0,21,21.13168243326398,12473.100000000006
0,49.0,20,34.54520630589554,14201.120000000006
0,49.0,22,21.924059313849856,15438.520000000015
0,49.0,23,0.0,19794.240000000013
0,49.0,24,9.264281768837531,14878.3
0,49.0,25,19.51088797167284,13875.68
0,49.0,26,22.299082015147597,15190.520000000002
0,49.0,27,23.673651681114556,13192.659999999996
0,49.0,28,0.07790260690262191,22693.84000000001
0,49.0,30,5.577584795627507,20022.86
0,49.0,31,25.513904796447612,18840.420000000013
0,49.0,29,7.0909806035341365,21815.879999999997
0,49.0,33,23.672129344106654,17208.859999999993
0,49.0,32,20.933225314994345,19011.060000000005
0,49.0,34,15.771076096111452,15179.2
0,49.0,36,15.860523913917131,16308.699999999999
0,49.0,38,15.156899336446076,21015.05999999999
0,49.0,35,12.505432847142218,15009.880000000001
0,49.0,37,11.322004682710395,21921.23999999999
0,49.0,42,6.395405150402023,19327.560000000012
0,49.0,43,9.742212130432016,15618.52
0,49.0,41,7.67153339360694,15896.04
0,49.0,39,5.2531669195042925,19695.020000000004
0,49.0,44,5.050167457782663,20442.059999999998
0,49.0,45,4.861627956223675,22184.879999999997
0,49.0,40,0.0,20236.0
0,49.0,46,0.0,16384.0
0,49.0,47,0.0,17333.0
0,50.0,0,25.262500546055428,10019.720000000005
0,50.0,1,0.00654911971040573,15959.72
0,50.0,3,19.313636119994396,13081.220000000018
0,50.0,2,22.012911189220613,8296.739999999998
0,50.0,5,14.795118407372113,12573.859999999997
0,50.0,4,21.403525196069555,10733.840000000006
0,50.0,6,19.0512715288776,10333.239999999998
0,50.0,8,20.032457251282956,12000.78000000001
0,50.0,7,22.298376389360026,16876.140000000007
0,50.0,9,19.901381861453476,15314.140000000007
0,50.0,11,21.444073019158278,12029.020000000011
0,50.0,10,20.320049142570088,14757.400000000001
0,50.0,12,20.135031040067794,15743.32
0,50.0,15,25.756912861131777,11331.360000000004
0,50.0,16,8.464192772658121,15300.099999999995
0,50.0,13,21.143822012706373,9483.899999999994
0,50.0,18,21.224901871968477,13168.480000000021
0,50.0,14,21.589765833841195,15966.520000000008
0,50.0,17,30.87774101564125,10597.959999999988
0,50.0,19,27.12559481377414,13094.119999999999
0,50.0,21,21.693671997083932,12267.200000000004
0,50.0,20,33.80054276471359,13943.640000000007
0,50.0,22,22.49667817236607,15224.060000000016
0,50.0,23,0.0,19794.220000000016
0,50.0,24,8.76863236515462,14812.899999999998
0,50.0,25,19.490202657588437,13710.84
0,50.0,26,22.574508599955752,14984.480000000001
0,50.0,27,22.90256004952417,13027.119999999995
0,50.0,28,0.019559372218416252,22693.680000000008
0,50.0,30,5.090766992999004,19985.020000000004
0,50.0,31,27.908713304647254,18487.76000000001
0,50.0,29,2.5909806035341365,21815.879999999997
0,50.0,33,20.819071849184116,17139.999999999993
0,50.0,32,23.408874521357944,18716.060000000005
0,50.0,34,12.102443117516273,15165.260000000002
0,50.0,36,17.30941805783659,16121.199999999999
0,50.0,38,16.841141694365067,20820.69999999999
0,50.0,35,14.139099943521432,14853.86
0,50.0,37,12.745931651629508,21785.09999999999
0,50.0,42,6.899152464663295,19264.44000000001
0,50.0,43,11.146907820156773,15500.220000000001
0,50.0,41,9.237403114702019,15796.36
0,50.0,39,6.826237631519326,19621.980000000003
0,50.0,44,7.189107670821249,20359.839999999997
0,50.0,45,6.070675058096887,22122.979999999996
0,50.0,40,2.0084640721092,20215.879999999997
0,50.0,46,1.5098379481222421,16369.52
0,50.0,47,2.105585328466259,17311.739999999998
0,51.0,0,25.300316146269953,9799.580000000005
0,51.0,1,0.001994862601888155,15959.699999999999
0,51.0,3,18.608859049696537,12946.320000000016
0,51.0,2,22.14393145981128,8102.319999999999
0,51.0,5,10.295118407372113,12573.859999999997
0,51.0,4,21.21804963865567,10559.520000000006
0,51.0,6,19.41059398917603,10156.519999999997
0,51.0,8,15.532457251282956,12000.78000000001
0,51.0,7,21.793698566756184,16708.90000000001
0,51.0,9,19.912109846423913,15144.420000000006
0,51.0,11,21.93323157239258,11823.30000000001
0,51.0,10,19.48967438179022,14620.16
0,51.0,12,20.162277257959097,15570.779999999999
0,51.0,15,25.139316354634314,11141.260000000006
0,51.0,16,8.80263415342341,15221.739999999994
0,51.0,13,20.523429068019325,9331.259999999995
0,51.0,18,21.286991339040405,12984.520000000022
0,51.0,14,20.775542135622107,15818.960000000006
0,51.0,17,30.164115853988797,10370.35999999999
0,51.0,19,26.84712224463167,12873.96
0,51.0,21,21.663448088133357,12082.300000000003
0,51.0,20,34.1929790247917,13615.760000000006
0,51.0,22,22.23934805224401,15043.580000000016
0,51.0,23,0.0,19794.20000000002
0,51.0,24,9.676331195930537,14717.859999999997
0,51.0,25,20.18621652521068,13515.46
0,51.0,26,23.062283662073476,14759.140000000001
0,51.0,27,23.389348212229656,12806.999999999996
0,51.0,28,0.011417107197777065,22693.58000000001
0,51.0,30,6.261435223088363,19921.58
0,51.0,31,29.31449705180713,18162.26000000001
0,51.0,29,0.093356561008229,21815.879999999997
0,51.0,33,17.216515628662357,17111.799999999996
0,51.0,32,25.707222059275963,18394.560000000005
0,51.0,34,7.879763704546935,15165.260000000002
